-1.448711,-0.01126603,-0.04766325,-0.5598267
-1.429817,-0.01348855,-0.04562385,-0.5690088
-1.4049,-0.01004807,-0.03476465,-0.6083937
-1.385838,-0.005446377,-0.01707444,-0.6846953
-1.361217,0.006595777,0.007036161,-0.8063629
-1.341915,0.01841298,0.02972182,-0.9407366
-1.317261,0.03067504,0.04843992,-1.093719
-1.297752,0.04176655,0.05918943,-1.247015
-1.272522,0.04789344,0.06076426,-1.383281
-1.253704,0.04588632,0.05471247,-1.477779
-1.224678,0.03922809,0.04470659,-1.540572
-1.210274,0.03414288,0.03742632,-1.581048
-1.193703,0.02794175,0.02996987,-1.58886
-1.171276,0.02441904,0.03069227,-1.569377
-1.15781,0.02274912,0.03402606,-1.52088
-1.132244,0.01893392,0.03586372,-1.461963
-1.118256,0.01351579,0.0371105,-1.375195
-1.101509,0.009166103,0.03735732,-1.293173
-1.079597,0.005553348,0.0356701,-1.193405
-1.065952,0.002692036,0.03264148,-1.099022
-1.049301,-0.0008486987,0.02839487,-1.001449
-1.02771,-0.004200814,0.02420493,-0.913927
-1.014153,-0.008380123,0.01876041,-0.8302818
-0.9969444,-0.01155051,0.01409386,-0.7583218
-0.975769,-0.01378508,0.007502853,-0.6919681
-0.9622879,-0.01667012,0.0002438079,-0.6348937
-0.9455032,-0.01947841,-0.007623019,-0.5868884
-0.923687,-0.02281678,-0.01561799,-0.5498247
-0.9100647,-0.02752789,-0.02233568,-0.52257
-0.8934746,-0.02952608,-0.02673444,-0.508768
-0.8719139,-0.02920435,-0.02974325,-0.510209
-0.8582954,-0.02797831,-0.03206852,-0.5214445
-0.8411674,-0.02653356,-0.03389166,-0.5405607
-0.8200226,-0.02538625,-0.02933184,-0.5793198
-0.8061371,-0.02236109,-0.018926,-0.6353651
-0.7895088,-0.01548964,-0.006307393,-0.7166207
-0.7678337,-0.003627229,0.009979,-0.8216997
-0.7540016,0.01649478,0.02842733,-0.9549984
-0.7373962,0.03417611,0.04516501,-1.091729
-0.7156906,0.05310393,0.05744779,-1.228293
-0.7022514,0.06687026,0.06286712,-1.346912
-0.6854668,0.07369416,0.06355155,-1.441191
-0.6637001,0.07778537,0.05903986,-1.507449
-0.6502266,0.08145535,0.0551991,-1.54995
-0.6328354,0.08394999,0.05330816,-1.573795
-0.6118927,0.07789977,0.04942079,-1.554023
-0.5980453,0.07191708,0.04823201,-1.526846
-0.5811577,0.06425459,0.04797602,-1.469343
-0.5596924,0.05520796,0.04780463,-1.40455
-0.5457573,0.04752082,0.04814583,-1.319058
-0.529232,0.04062594,0.04565224,-1.222986
-0.5075188,0.03297795,0.04203664,-1.122224
-0.4941635,0.02539808,0.03749541,-1.025759
-0.477108,0.01773025,0.03362662,-0.9349375
-0.4558258,0.01042108,0.0274996,-0.8478947
-0.442215,0.003163134,0.01833323,-0.7645518
-0.4256172,-0.002774331,0.007292518,-0.6877375
-0.4037552,-0.007610188,-0.003832834,-0.6206992
-0.3900108,-0.01196058,-0.01462834,-0.5665463
-0.3732376,-0.01522727,-0.02395642,-0.5235557
-0.3517876,-0.01786852,-0.0302571,-0.4976762
-0.3210487,-0.02147417,-0.03570028,-0.4805856
-0.2991676,-0.02320979,-0.03865615,-0.4841946
-0.2738495,-0.02338294,-0.03986006,-0.4990521
-0.2521172,-0.02061375,-0.03273768,-0.5447628
-0.2380447,-0.0165015,-0.02463995,-0.5953137
-0.2212639,-0.01325348,-0.01065884,-0.6834604
-0.1996613,-0.009307274,0.003925283,-0.7757847
-0.1738396,0.001633607,0.0175615,-0.9018789
-0.1521759,0.01509734,0.03285767,-1.035263
-0.1381531,0.02809582,0.04340538,-1.161137
-0.1213951,0.03954114,0.04753654,-1.272699
-0.09965897,0.04754804,0.04869845,-1.376156
-0.0738945,0.05174111,0.04810637,-1.459613
-0.05230331,0.05152285,0.04772172,-1.503043
-0.03824997,0.04837539,0.0447701,-1.530656
-0.02153015,0.04421606,0.04404775,-1.520286
0,0.0385302,0.04246476,-1.483924
