-1.161053,-0.02287966,0.001130106,0.3844526
-1.144397,-0.02110899,-0.0006972932,0.4211722
-1.122481,-0.02727113,0.005942633,0.4582538
-1.109408,-0.03071776,0.01192207,0.4821989
-1.091873,-0.03240975,0.02105847,0.4898098
-1.069762,-0.0309153,0.03151738,0.4904438
-1.057548,-0.01988838,0.04467886,0.4706176
-1.040209,-0.01223126,0.05883374,0.4471749
-1.019278,-0.01146881,0.07358441,0.4126026
-1.005444,-0.001997452,0.09328263,0.3653418
-0.9885273,0.01337891,0.1109131,0.2939191
-0.9670439,0.03321709,0.122401,0.1871758
-0.9531851,0.05016435,0.1358526,0.07706032
-0.9365807,0.07042137,0.1483916,-0.05593615
-0.9153452,0.09116765,0.1568035,-0.1918163
-0.9011211,0.1076259,0.1507205,-0.3608448
-0.8842049,0.1194029,0.144747,-0.5167437
-0.8620338,0.1225238,0.1291831,-0.6534041
-0.8492374,0.1206529,0.1140175,-0.7617162
-0.8316441,0.1051999,0.1026245,-0.8151928
-0.8096943,0.09050853,0.09334176,-0.8574435
-0.7974205,0.06632456,0.08951385,-0.8703786
-0.7801971,0.04515652,0.0905847,-0.8772973
-0.7589321,0.03571671,0.1029325,-0.8693753
-0.7453766,0.02963412,0.116461,-0.8552715
-0.7278805,0.02921095,0.1389791,-0.8151127
-0.7068729,0.03330489,0.1597869,-0.7663125
-0.6932697,0.04652012,0.1774013,-0.6946804
-0.6763954,0.05723093,0.1914589,-0.6214247
-0.6547623,0.06318989,0.203554,-0.510545
-0.6409721,0.0718838,0.2077023,-0.3861213
-0.6241331,0.07944141,0.2041914,-0.2534115
-0.6019449,0.08140551,0.1966373,-0.1060195
-0.5893917,0.08242512,0.1881979,0.04194926
-0.5721436,0.0795745,0.1746452,0.1974988
-0.5508146,0.07781956,0.1609164,0.3416342
-0.5369186,0.07251725,0.1438575,0.4829222
-0.5195837,0.06160569,0.1305704,0.606007
-0.4986353,0.04666349,0.1213889,0.7049547
-0.4849291,0.03837952,0.1114833,0.7870736
-0.4680014,0.03784317,0.1068983,0.8482756
-0.4465151,0.03654347,0.1032951,0.8935689
-0.4329691,0.03434801,0.09974357,0.8923218
-0.4162531,0.03260888,0.09878196,0.8872066
-0.3941908,0.02215695,0.1020311,0.8710347
-0.3813438,0.01531194,0.1066023,0.8496479
-0.3638306,0.01317363,0.1177637,0.8043776
-0.3427448,0.008473651,0.1277358,0.760413
-0.3290253,0.007826805,0.1396844,0.6761668
-0.3122578,0.01036531,0.1519864,0.600865
-0.2903357,0.01293728,0.1671891,0.5240436
-0.2772083,0.01549439,0.1814505,0.4392686
-0.2598467,0.02906713,0.1914803,0.3107972
-0.2386761,0.04234141,0.2005786,0.1896901
-0.2250643,0.06465194,0.2037213,0.03132407
-0.2079277,0.0873781,0.2023084,-0.1293927
-0.1863489,0.1046229,0.1915464,-0.3059519
-0.1734838,0.1176339,0.1798516,-0.4534469
-0.1561451,0.127861,0.1534217,-0.5940211
-0.1351213,0.1261063,0.1301225,-0.6906745
-0.1216002,0.1135647,0.1085375,-0.7597371
-0.1043987,0.09866577,0.09114742,-0.8101676
-0.08284569,0.08428343,0.07781508,-0.8414058
-0.06899834,0.07244869,0.07442131,-0.8587656
-0.05148602,0.06523331,0.07608663,-0.8708783
-0.03047085,0.0670881,0.08879957,-0.8481937
-0.01727295,0.07123547,0.1034596,-0.8192414
0,0.07814709,0.1226165,-0.7562338
