-1.277845,-0.002654318,-0.1296986,0.1043698
-1.26542,0.002570425,-0.1433532,0.1191041
-1.248873,0.006458561,-0.152678,0.1332426
-1.227983,0.00576575,-0.1497767,0.1449499
-1.21489,0.003970434,-0.1420311,0.1559502
-1.197655,0.005920417,-0.1228525,0.1625846
-1.177306,0.009610678,-0.1007806,0.1674588
-1.162575,0.01691063,-0.06575029,0.1695782
-1.145905,0.02192133,-0.02757546,0.169456
-1.124872,0.01630641,0.01812403,0.1632378
-1.110342,0.008861702,0.06293927,0.1541644
-1.093345,0.00766171,0.1100498,0.1398617
-1.072185,0.009279726,0.1604885,0.1244304
-1.058581,0.01617601,0.2059944,0.1010632
-1.041262,0.02209624,0.2454537,0.07470712
-1.020988,0.02379099,0.2751077,0.04797528
-1.006634,0.02448079,0.300406,0.02094849
-0.9894094,0.02664938,0.3148384,-0.01144905
-0.9688482,0.02986983,0.312066,-0.04150398
-0.9541264,0.03833033,0.2907417,-0.0693693
-0.9368591,0.04408587,0.2523314,-0.09625189
-0.9168367,0.04722947,0.188741,-0.1215709
-0.9026651,0.04986968,0.1181624,-0.1429808
-0.8858805,0.0518706,0.02939341,-0.1558962
-0.8649673,0.05547314,-0.05640025,-0.1630351
-0.8506727,0.05857857,-0.1417334,-0.1617322
-0.8334684,0.05609646,-0.2125407,-0.1542957
-0.8134327,0.05143426,-0.276091,-0.143145
-0.7986784,0.04288197,-0.3182289,-0.126522
-0.7817249,0.03050075,-0.3424113,-0.107694
-0.7611952,0.0152474,-0.3364911,-0.08748624
-0.7468176,0.001141186,-0.3159289,-0.06812331
-0.7300558,-0.009094486,-0.2783951,-0.05010611
-0.7087326,-0.01859846,-0.2325885,-0.03380094
-0.6949825,-0.02985398,-0.1725397,-0.02118647
-0.6783438,-0.04099116,-0.1099716,-0.01130378
-0.6575699,-0.0431767,-0.04146907,-0.005715973
-0.6451721,-0.04327825,0.02562824,-0.001853236
-0.628479,-0.03968736,0.09366457,-0.001353014
-0.6079798,-0.03429984,0.1575601,-0.00317091
-0.5949316,-0.02740184,0.2136877,-0.008705573
-0.5782099,-0.01934875,0.2660386,-0.01716805
-0.5576515,-0.01522207,0.3098805,-0.02892789
-0.5427856,-0.009244473,0.3381919,-0.04038568
-0.5262041,0.0008177105,0.3546622,-0.05347784
-0.502964,0.006791445,0.3533128,-0.06773658
-0.486208,0.01676118,0.3299182,-0.08390528
-0.4654961,0.0268256,0.289321,-0.1018901
-0.4505548,0.03402202,0.221819,-0.1199455
-0.4334679,0.04162767,0.1404456,-0.135318
-0.4131336,0.04948948,0.05120307,-0.1463541
-0.3987856,0.05636175,-0.03825197,-0.1492326
-0.3816805,0.06054742,-0.1320836,-0.1446101
-0.3611336,0.06049759,-0.2142312,-0.1345241
-0.34655,0.05434658,-0.2856314,-0.1174733
-0.3295202,0.04320757,-0.3352905,-0.09477189
-0.3093023,0.03129441,-0.3641657,-0.06920393
-0.2944145,0.0156478,-0.3747045,-0.04302682
-0.2771139,-0.0002542567,-0.3610021,-0.0198016
-0.2569361,-0.01479462,-0.3217478,0.004393435
-0.2429695,-0.02646551,-0.2724214,0.02485893
-0.2257719,-0.03810694,-0.2079214,0.04139556
-0.2047005,-0.04898335,-0.1413032,0.05382336
-0.1903286,-0.05828119,-0.06657386,0.0600675
-0.1731434,-0.06639746,0.005578369,0.06357086
-0.1531096,-0.06844456,0.08612722,0.06135476
-0.1391344,-0.06699102,0.1591128,0.0548869
-0.1219206,-0.06203134,0.2170037,0.03782047
-0.1020279,-0.05102389,0.2680956,0.01752759
-0.08920002,-0.04076067,0.306497,-0.008391018
-0.07266045,-0.03591921,0.3426564,-0.03556093
-0.05199337,-0.02805576,0.3706229,-0.06222954
-0.03908157,-0.01783143,0.3888424,-0.08852597
-0.02242088,0.002204533,0.3671841,-0.1175723
0,0.01584631,0.3211429,-0.148911
