-0.7932606,-0.01116559,-0.004168089,0.01282198
-0.7797699,-0.01147169,-0.006112535,0.01371061
-0.7625694,-0.01156643,-0.007932704,0.01561968
-0.7413731,-0.01089646,-0.010114,0.01892048
-0.7280331,-0.01003295,-0.01183056,0.02296805
-0.7106152,-0.01032997,-0.01366442,0.02874422
-0.6896324,-0.01097823,-0.01496023,0.03676336
-0.6756458,-0.01140929,-0.01645024,0.05100997
-0.6586418,-0.0120667,-0.01741004,0.0702905
-0.6372395,-0.01158362,-0.01829648,0.1012476
-0.6234436,-0.007252983,-0.01415072,0.14017
-0.6061287,-0.006758954,-0.004631259,0.1886639
-0.5848007,-0.007427468,0.008813493,0.2433142
-0.5714302,-0.006649854,0.02729595,0.2983398
-0.5538807,-0.006230058,0.04803078,0.3555982
-0.532856,-0.007284479,0.07247707,0.4032737
-0.5194149,-0.009807244,0.1002377,0.4359919
-0.5019627,-0.009288976,0.1314916,0.4560412
-0.4807682,-0.01144053,0.1621814,0.4637458
-0.4674187,-0.01651659,0.1965912,0.4622588
-0.4505806,-0.02403448,0.2296475,0.4523998
-0.4289856,-0.03241762,0.2652153,0.4320638
-0.4156227,-0.03942727,0.2988552,0.4055362
-0.3982964,-0.04724424,0.3350755,0.3702192
-0.3771839,-0.05435326,0.3677711,0.3318578
-0.3632011,-0.0585193,0.3968488,0.2898821
-0.3462811,-0.06053837,0.4209755,0.2464227
-0.3245316,-0.05803934,0.4401473,0.1974055
-0.3115749,-0.05576164,0.4530742,0.1487948
-0.2944126,-0.05496733,0.4611871,0.1031293
-0.2730141,-0.05284219,0.4644985,0.06447741
-0.2597485,-0.04419764,0.4629228,0.02871909
-0.2430344,-0.03314966,0.4565113,-0.008200374
-0.2212067,-0.02699265,0.4445371,-0.03850671
-0.2077141,-0.02170008,0.4274621,-0.06646331
-0.1904163,-0.01534153,0.4066679,-0.09413753
-0.1688881,-0.008406204,0.3827947,-0.1202052
-0.1555176,-0.00155302,0.3554,-0.1514925
-0.138237,0.001443472,0.3264841,-0.181617
-0.1170158,0.000471614,0.2980314,-0.2026617
-0.1036682,-0.001889524,0.2685521,-0.2180065
-0.08635521,-0.002709221,0.2394475,-0.224685
-0.06508636,-0.002174672,0.2109295,-0.2243552
-0.05123138,-0.002482533,0.182563,-0.2206319
-0.03405571,-0.005544814,0.1563657,-0.2128887
-0.01251984,-0.007876853,0.1341524,-0.2061627
0,-0.009540629,0.1138527,-0.1908371
