-1.299977,0.01780611,-0.002513783,-0.1089712
-1.279186,0.02192834,0.002766072,-0.1404075
-1.264548,0.02919899,0.01454791,-0.182161
-1.24739,0.03191197,0.02787015,-0.2144298
-1.226132,0.03373808,0.04853575,-0.2516524
-1.212916,0.03722047,0.07154285,-0.303524
-1.195955,0.04287767,0.09803935,-0.3414223
-1.174671,0.04961793,0.1247808,-0.3636162
-1.160775,0.054125,0.1504985,-0.3839703
-1.143826,0.05703183,0.1816033,-0.4131905
-1.122393,0.05535748,0.2060998,-0.4313003
-1.10883,0.05169716,0.2316435,-0.4356784
-1.091807,0.04570583,0.253251,-0.4367613
-1.07026,0.02961543,0.2738577,-0.4231389
-1.057075,0.01887778,0.2909032,-0.4078776
-1.039667,0.01512709,0.2976414,-0.3835831
-1.018448,0.006537153,0.3033406,-0.3575609
-1.005248,-0.006189415,0.3048844,-0.3291736
-0.9878912,-0.01529638,0.3069493,-0.3085933
-0.9666595,-0.02799541,0.3069714,-0.2702622
-0.9525356,-0.03807851,0.3092442,-0.229728
-0.9355192,-0.04575995,0.3034081,-0.1888998
-0.9140425,-0.05453406,0.3001221,-0.1626665
-0.9009104,-0.06286517,0.3016174,-0.1417073
-0.8834639,-0.06643966,0.2966771,-0.1095969
-0.8623171,-0.07412793,0.2925125,-0.07277376
-0.8484144,-0.07900532,0.292321,-0.03931613
-0.8316011,-0.08134148,0.2875094,-0.002710061
-0.8098154,-0.09388742,0.2870618,0.03861333
-0.7972155,-0.1020121,0.28659,0.08776748
-0.7799597,-0.107723,0.2858192,0.1549204
-0.7587433,-0.112101,0.2873109,0.2255229
-0.7450953,-0.1111782,0.2944688,0.3042834
-0.7277403,-0.105778,0.2957334,0.3884487
-0.7064266,-0.1096369,0.2913928,0.4832887
-0.692627,-0.1108737,0.2813472,0.5641485
-0.6753006,-0.1029709,0.2572749,0.6250475
-0.6540689,-0.09313247,0.2324495,0.6648067
-0.640584,-0.07645864,0.2001535,0.6533749
-0.6236916,-0.0627084,0.1697546,0.6303437
-0.6021528,-0.05770824,0.1354409,0.5761827
-0.5885782,-0.05099856,0.1031611,0.5075046
-0.5717916,-0.04564174,0.07254893,0.4299829
-0.549715,-0.04081958,0.04233778,0.3447037
-0.5371084,-0.03253523,0.01272871,0.2550097
-0.5196066,-0.02569305,-0.01726478,0.1630296
-0.498765,-0.01825022,-0.0433988,0.07420725
-0.4850578,-0.01268152,-0.0667066,-0.01028199
-0.4683342,-0.004072126,-0.08323594,-0.08769185
-0.44662,0.005600911,-0.09143807,-0.161083
-0.4330292,0.0154086,-0.09409844,-0.2196004
-0.4161949,0.02672249,-0.09319665,-0.2750577
-0.3946009,0.03355033,-0.08852148,-0.3144173
-0.3807344,0.03953721,-0.07803558,-0.3424507
-0.3634176,0.04442263,-0.06032366,-0.3649833
-0.3421078,0.04593349,-0.03294628,-0.36707
-0.3289032,0.04348072,-0.0006868542,-0.3583152
-0.311594,0.03897771,0.03171723,-0.3259461
-0.2903643,0.03329338,0.06610884,-0.2728526
-0.2769938,0.02531256,0.0979032,-0.1953601
-0.2602205,0.02173864,0.1277535,-0.1124871
-0.2383461,0.007450223,0.1531462,-0.001128247
-0.2248545,-0.006606251,0.1726694,0.103816
-0.2074871,-0.01822945,0.1791667,0.2072631
-0.1858988,-0.03492211,0.1801457,0.2960417
-0.1727591,-0.04106908,0.1674303,0.3583487
-0.1554832,-0.04411951,0.1503268,0.4050444
-0.1342373,-0.04632627,0.1251516,0.4215705
-0.1206789,-0.04375395,0.09234975,0.411628
-0.1039276,-0.04247292,0.06179895,0.393961
-0.08238316,-0.0418445,0.02953099,0.3486519
-0.06877136,-0.03838718,0.0004947223,0.2961696
-0.05136585,-0.03344725,-0.02670526,0.2320355
-0.03014374,-0.03264863,-0.05094377,0.1627362
-0.01710129,-0.02745317,-0.07073563,0.09496318
0,-0.01884606,-0.08775978,0.02306431
